,isFraud,type_num,amount_boxcox,oldbalanceOrg_boxcox,newbalanceOrg_boxcox,oldbalanceDest_boxcox,newbalanceDest_boxcox
2624125,1,0,3.43096267431,1.81938081381,-0.331128294703,-0.0700840475138,1.39569432093
2624126,1,1,4.26935838769,1.9523930652,3.02068086497,-1.87335261469,-3.86313445191
2624127,1,0,4.26935838769,1.92545702287,-0.331128294703,0.156203958681,2.03928884492
2624128,1,1,2.33597545216,1.66610904435,-0.331128294703,-1.87335261469,-3.86313445191
2624129,1,0,2.33597545216,1.66610904435,-0.331128294703,-0.249529444718,0.613957784863
2624130,1,1,3.51714942609,1.83070301469,-0.331128294703,-1.87335261469,-3.86313445191
2624131,1,0,3.51714942609,1.83070301469,-0.331128294703,-1.87335261469,1.39797220362
2624132,1,1,1.70562616763,1.56891394779,-0.331128294703,-1.87335261469,-3.86313445191
2624133,1,0,1.70562616763,1.56891394779,-0.331128294703,1.70068422254,2.01137264063
2624134,1,1,-0.342789496165,1.19291663765,-0.331128294703,-1.87335261469,-3.86313445191
2624135,1,0,-0.342789496165,1.19291663765,-0.331128294703,-0.206107656176,-0.597496928592
2624136,1,1,1.69419592523,1.56708337361,-0.331128294703,-1.87335261469,-3.86313445191
2624137,1,0,1.69419592523,1.56708337361,-0.331128294703,0.262781649467,0.496663097935
2624138,1,1,1.36425998486,1.51312055111,-0.331128294703,-1.87335261469,-3.86313445191
2624139,1,0,1.36425998486,1.51312055111,-0.331128294703,-1.87335261469,-0.150341914064
2624173,1,1,-2.72613570692,0.56998298985,-0.331128294703,-1.87335261469,-3.86313445191
2624174,1,0,-2.72613570692,0.56998298985,-0.331128294703,-0.734143084171,-1.61580449185
2624192,1,1,2.0694355449,1.62588680775,-0.331128294703,-1.87335261469,-3.86313445191
2624193,1,0,2.0694355449,1.62588680775,-0.331128294703,-1.87335261469,0.338082634588
2624257,1,1,0.677444505238,1.39324510494,-0.331128294703,-1.87335261469,-3.86313445191
2624258,1,0,0.677444505238,1.39324510494,-0.331128294703,-0.756012549545,-0.541534738262
2624419,1,1,2.73606611327,1.72424368538,-0.331128294703,-1.87335261469,-3.86313445191
2624420,1,0,2.73606611327,1.72424368538,-0.331128294703,-0.438945370675,0.853856904019
2624471,1,1,-2.09131087856,0.763927200866,-0.331128294703,-1.87335261469,-3.86313445191
2624472,1,0,-2.09131087856,0.763927200866,-0.331128294703,-1.87335261469,-2.25420099044
2624497,1,1,-1.14439873926,1.01219168864,-0.331128294703,-1.87335261469,-3.86313445191
2624498,1,0,-1.14439873926,1.01219168864,-0.331128294703,0.2975999198,-0.0141953070642
2624528,1,1,1.81491654617,1.58628981852,-0.331128294703,-1.87335261469,-3.86313445191
2624529,1,0,1.81491654617,1.58628981852,-0.331128294703,1.27077896079,1.5176940965
2624530,1,1,2.26825873336,1.65600707858,-0.331128294703,-1.87335261469,-3.86313445191
2624531,1,0,2.26825873336,1.65600707858,-0.331128294703,-0.136307536986,0.600977755051
2624532,1,1,2.14021212173,1.63668868055,-0.331128294703,-1.87335261469,-3.86313445191
2624533,1,0,2.14021212173,1.63668868055,-0.331128294703,0.43033206729,0.811160727397
2624534,1,1,0.65936553033,1.38994032657,-0.331128294703,-1.87335261469,-3.86313445191
2624535,1,0,0.65936553033,1.38994032657,-0.331128294703,-1.87335261469,-0.619532414901
2624536,1,1,-1.03923351923,1.03727312061,-0.331128294703,-1.87335261469,-3.86313445191
2624537,1,0,-1.03923351923,1.03727312061,-0.331128294703,-1.87335261469,-1.6676267738
2624538,1,1,0.80360148155,1.41608327379,-0.331128294703,-1.87335261469,-3.86313445191
2624539,1,0,0.80360148155,1.41608327379,-0.331128294703,-1.87335261469,-0.525107616383
2624540,1,1,0.657137655493,1.38953251727,-0.331128294703,-1.87335261469,-3.86313445191
2624541,1,0,0.657137655493,1.38953251727,-0.331128294703,-1.08312706597,-0.60529751406
2624542,1,1,4.26935838769,2.05764422855,3.02068602183,-1.87335261469,-3.86313445191
2624543,1,0,4.26935838769,1.92545702287,-0.331128294703,-1.87335261469,1.97781315984
2624544,1,1,4.26935838769,1.97441782341,3.02068370279,-1.87335261469,-3.86313445191
2624545,1,0,4.26935838769,1.92545702287,-0.331128294703,-0.317487553388,1.99614771638
2624546,1,1,3.08448630413,1.77282559731,-0.331128294703,-1.87335261469,-3.86313445191
2624547,1,0,3.08448630413,1.77282559731,-0.331128294703,0.474772954666,1.32547507824
2624548,1,1,1.76603192541,1.57854605963,-0.331128294703,-1.87335261469,-3.86313445191
2624549,1,0,1.76603192541,1.57854605963,-0.331128294703,0.150405604379,0.452479301095
2624550,1,1,1.83582733862,1.5895884131,-0.331128294703,-1.87335261469,-3.86313445191
2624551,1,0,1.83582733862,1.5895884131,-0.331128294703,0.111397401252,0.463025850071
2624552,1,1,0.0752993184814,1.27859217381,-0.331128294703,-1.87335261469,-3.86313445191
2624553,1,0,0.0752993184814,1.27859217381,-0.331128294703,-1.87335261469,-0.993389728624
2624554,1,1,0.872377078075,1.42837230394,-0.331128294703,-1.87335261469,-3.86313445191
2624555,1,0,0.872377078075,1.42837230394,-0.331128294703,-0.357803600235,-0.281185283926
2624556,1,1,1.06496011739,1.46219638419,-0.331128294703,-1.87335261469,-3.86313445191
2624557,1,0,1.06496011739,1.46219638419,-0.331128294703,-1.87335261469,-0.351924660254
2624561,1,1,-0.396006796475,1.18161885697,-0.331128294703,-1.87335261469,-3.86313445191
2624562,1,0,-0.396006796475,1.18161885697,-0.331128294703,0.699833676152,0.575603632684
2624590,1,1,2.52502032673,1.69390271604,-0.331128294703,-1.87335261469,-3.86313445191
2624591,1,0,2.52502032673,1.69390271604,-0.331128294703,1.48507611241,1.89239720504
2624592,1,1,-0.646546998058,1.12715712506,-0.331128294703,-1.87335261469,-3.86313445191
2624593,1,0,-0.646546998058,1.12715712506,-0.331128294703,-1.87335261469,-1.43608494374
2624611,1,1,3.95492713097,1.88670737453,-0.331128294703,-1.87335261469,-3.86313445191
2624612,1,0,3.95492713097,1.88670737453,-0.331128294703,-1.87335261469,1.7330696219
2624613,1,1,0.0429530930843,1.27215124627,-0.331128294703,-1.87335261469,-3.86313445191
2624614,1,0,0.0429530930843,1.27215124627,-0.331128294703,-0.262008748864,-0.553828748904
2624615,1,1,0.557560669205,1.37117813498,-0.331128294703,-1.87335261469,-3.86313445191
2624616,1,0,0.557560669205,1.37117813498,-0.331128294703,0.232715677918,0.0977313051663
2624617,1,1,2.72084783732,1.72207946032,-0.331128294703,-1.87335261469,-3.86313445191
2624618,1,0,2.72084783732,1.72207946032,-0.331128294703,-0.900888118484,0.812441798118
2624619,1,1,0.779032762368,1.41166588118,-0.331128294703,-1.87335261469,-3.86313445191
2624620,1,0,0.779032762368,1.41166588118,-0.331128294703,-0.0135151342059,-0.081539596813
2624621,1,1,0.324783663437,1.32727524649,-0.331128294703,-1.87335261469,-3.86313445191
2624622,1,0,0.324783663437,1.32727524649,-0.331128294703,-0.638239773914,-0.698838220541
2624623,1,1,1.4823616238,1.53269037638,-0.331128294703,-1.87335261469,-3.86313445191
2624624,1,0,1.4823616238,1.53269037638,-0.331128294703,-0.233087927821,0.101685625964
2624625,1,1,0.249597687098,1.31278602807,-0.331128294703,-1.87335261469,-3.86313445191
2624626,1,0,0.249597687098,1.31278602807,-0.331128294703,-1.87335261469,-0.883264440508
2624627,1,1,2.95123725215,1.75446169645,-0.331128294703,-1.87335261469,-3.86313445191
2624628,1,0,2.95123725215,1.75446169645,-0.331128294703,-0.0664882268192,1.06335742286
2624629,1,1,3.14802952836,1.78149135234,-0.331128294703,-1.87335261469,-3.86313445191
2624630,1,0,3.14802952836,1.78149135234,-0.331128294703,-0.292769953572,1.16304667867
2624631,1,1,-0.0427175421387,1.25494427554,-0.331128294703,-1.87335261469,-3.86313445191
2624632,1,0,-0.0427175421387,1.25494427554,-0.331128294703,0.0027144343466,-0.29244272281
2624658,1,1,-1.80872464457,0.84261286136,-0.331128294703,-1.87335261469,-3.86313445191
2624659,1,0,-1.80872464457,0.84261286136,-0.331128294703,0.872460390143,0.783785204142
2625119,1,1,0.711253672123,1.39940365672,-0.331128294703,-1.87335261469,-3.86313445191
2625120,1,0,0.711253672123,1.39940365672,-0.331128294703,-0.407496226599,-0.388317425351
2625679,1,1,0.855381687799,1.425345958,-0.331128294703,-1.87335261469,-3.86313445191
2625680,1,0,0.855381687799,1.425345958,-0.331128294703,-1.87335261469,-0.491009270351
2625724,1,1,-0.165671431748,1.22986564204,-0.331128294703,-1.87335261469,-3.86313445191
2625725,1,0,-0.165671431748,1.22986564204,-0.331128294703,3.5750998133,4.28065198031
2625734,1,1,0.0182165194439,1.26720505183,-0.331128294703,-1.87335261469,-3.86313445191
2625735,1,0,0.0182165194439,1.26720505183,-0.331128294703,-1.87335261469,-1.02918601148
2625971,1,1,2.36525038963,1.67045214139,-0.331128294703,-1.87335261469,-3.86313445191
2625972,1,0,2.36525038963,1.67045214139,-0.331128294703,-1.31830856548,0.549366464813
2626139,1,1,-0.0925668928967,1.24483173737,-0.331128294703,-1.87335261469,-3.86313445191
2626140,1,0,-0.0925668928967,1.24483173737,-0.331128294703,-0.783668289526,-0.978894130788
2626141,1,1,-1.16498263594,1.00722992344,-0.331128294703,-1.87335261469,-3.86313445191
2626142,1,0,-1.16498263594,1.00722992344,-0.331128294703,1.42365587557,1.54093395841
2626143,1,1,-1.52323924694,0.917968844812,-0.331128294703,-1.87335261469,-3.86313445191
2626144,1,0,-1.52323924694,0.917968844812,-0.331128294703,-0.409054428738,-1.04313924231
2626145,1,1,0.833216784313,1.42138881011,-0.331128294703,-1.87335261469,-3.86313445191
2626146,1,0,0.833216784313,1.42138881011,-0.331128294703,0.299718700256,0.236767429294
2626147,1,1,4.26935838769,2.02557492545,3.02068557357,-1.87335261469,-3.86313445191
2626148,1,0,4.26935838769,1.92545702287,-0.331128294703,-0.0195431652354,2.01850661228
2626149,1,1,4.16779111788,1.91306976423,-0.331128294703,-1.87335261469,-3.86313445191
2626150,1,0,4.16779111788,1.91306976423,-0.331128294703,0.404422578494,2.00894643345
2626151,1,1,-0.169200051134,1.22913911906,-0.331128294703,-1.87335261469,-3.86313445191
2626152,1,0,-0.169200051134,1.22913911906,-0.331128294703,-0.854531785408,-1.04798209218
2626153,1,1,2.05261947335,1.6233071914,-0.331128294703,-1.87335261469,-3.86313445191
2626154,1,0,2.05261947335,1.6233071914,-0.331128294703,-0.04993874772,0.501467935763
2626371,1,1,-2.07771614813,0.767812064328,-0.331128294703,-1.87335261469,-3.86313445191
2626372,1,0,-2.07771614813,0.767812064328,-0.331128294703,-1.87335261469,-2.24694544783
2627162,1,1,0.943511428543,1.44096555609,-0.331128294703,-1.87335261469,-3.86313445191
2627163,1,0,0.943511428543,1.44096555609,-0.331128294703,-0.847252591734,-0.396258893072
2627805,1,1,-0.754849883836,1.10293812526,-0.331128294703,-1.87335261469,-3.86313445191
2627806,1,0,-0.754849883836,1.10293812526,-0.331128294703,1.43211513966,1.55616919427
2627826,1,1,1.19980261745,1.48538020847,-0.331128294703,-1.87335261469,-3.86313445191
2627827,1,0,1.19980261745,1.48538020847,-0.331128294703,-1.87335261469,-0.261534170365
2627840,1,1,0.281155474472,1.31888638195,-0.331128294703,-1.87335261469,-3.86313445191
2627841,1,0,0.281155474472,1.31888638195,-0.331128294703,-0.481181183718,-0.635915712035
2627853,1,1,1.79340403626,1.58288765534,-0.331128294703,-1.87335261469,-3.86313445191
2627854,1,0,1.79340403626,1.58288765534,-0.331128294703,-1.87335261469,0.14466704571
2627866,1,1,3.92202968418,1.88258366587,-0.331128294703,-1.87335261469,-3.86313445191
2627867,1,0,3.92202968418,1.88258366587,-0.331128294703,0.696278312815,1.9270558575
2627895,1,1,-0.159000375403,1.23123812775,-0.331128294703,-1.87335261469,-3.86313445191
2627896,1,0,-0.159000375403,1.23123812775,-0.331128294703,-1.87335261469,-1.13946300276
2627898,1,1,2.67091882527,1.71495340844,-0.331128294703,-1.87335261469,-3.86313445191
2627899,1,0,2.67091882527,1.71495340844,-0.331128294703,0.747604528344,1.27137810913
2627901,1,1,1.69059481093,1.56650612198,-0.331128294703,-1.87335261469,-3.86313445191
2627902,1,0,1.69059481093,1.56650612198,-0.331128294703,0.479903994306,0.670224727452
2627908,1,1,1.08539753371,1.46573622691,-0.331128294703,-1.87335261469,-3.86313445191
2627909,1,0,1.08539753371,1.46573622691,-0.331128294703,-1.87335261469,-0.338269936172
2627926,1,1,1.82368171361,1.58767349571,-0.331128294703,-1.87335261469,-3.86313445191
2627927,1,0,1.82368171361,1.58767349571,-0.331128294703,-0.287385181799,0.280537691541
2627928,1,1,0.793051734188,1.41418823346,-0.331128294703,-1.87335261469,-3.86313445191
2627929,1,0,0.793051734188,1.41418823346,-0.331128294703,-0.476763834837,-0.380056547268
2627935,1,1,0.458523776151,1.35267278427,-0.331128294703,-1.87335261469,-3.86313445191
2627936,1,0,0.458523776151,1.35267278427,-0.331128294703,-0.447030145717,-0.533025248005
2627993,1,1,0.630952812244,1.38473015866,-0.331128294703,-1.87335261469,-3.86313445191
2627994,1,0,0.630952812244,1.38473015866,-0.331128294703,0.253241041879,0.137298888706
2628010,1,1,-2.19851198427,0.732924362657,-0.331128294703,-1.87335261469,-3.86313445191
2628011,1,0,-2.19851198427,0.732924362657,-0.331128294703,-1.87335261469,-2.31110883798
2628022,1,1,2.44099163502,1.68162197605,-0.331128294703,-1.87335261469,-3.86313445191
2628023,1,0,2.44099163502,1.68162197605,-0.331128294703,-1.87335261469,0.602885235012
2628042,1,1,1.06624208499,1.46241870192,-0.331128294703,-1.87335261469,-3.86313445191
2628043,1,0,1.06624208499,1.46241870192,-0.331128294703,0.020648365584,0.0549585337611
2628045,1,1,-3.8360219074,0.155572054558,-0.331128294703,-1.87335261469,-3.86313445191
2628046,1,0,-3.8360219074,0.155572054558,-0.331128294703,-0.300451061811,-0.945444074416
2628095,1,1,0.88837220639,1.43121431654,-0.331128294703,-1.87335261469,-3.86313445191
2628096,1,0,0.88837220639,1.43121431654,-0.331128294703,-0.726353928006,-0.407718703549
2628097,1,1,3.16332816378,1.78356900666,-0.331128294703,-1.87335261469,-3.86313445191
2628098,1,0,3.16332816378,1.78356900666,-0.331128294703,-1.87335261469,1.13201839586
2628099,1,1,-1.28686418468,0.977488193138,-0.331128294703,-1.87335261469,-3.86313445191
2628100,1,0,-1.28686418468,0.977488193138,-0.331128294703,0.262274447851,-0.0696334349739
2628101,1,1,4.26935838769,1.93422210483,3.02066883474,-1.87335261469,-3.86313445191
2628102,1,0,4.26935838769,1.92545702287,-0.331128294703,-1.01852736414,1.97911641627
2628103,1,1,1.13883374248,1.47494751334,-0.331128294703,-1.87335261469,-3.86313445191
2628104,1,0,1.13883374248,1.47494751334,-0.331128294703,0.713462654066,0.759608200109
2628105,1,1,-0.577472518067,1.14238677813,-0.331128294703,-1.87335261469,-3.86313445191
2628106,1,0,-0.577472518067,1.14238677813,-0.331128294703,-1.87335261469,-1.39467058708
2628107,1,1,1.39172922342,1.51769811824,-0.331128294703,-1.87335261469,-3.86313445191
2628108,1,0,1.39172922342,1.51769811824,-0.331128294703,0.582055698938,0.675111912375
2628109,1,1,-1.12805156732,1.01611980675,-0.331128294703,-1.87335261469,-3.86313445191
2628110,1,0,-1.12805156732,1.01611980675,-0.331128294703,-0.422729281992,-1.01000966935
2628111,1,1,-1.81887436279,0.839859624734,-0.331128294703,-1.87335261469,-3.86313445191
2628112,1,0,-1.81887436279,0.839859624734,-0.331128294703,0.563253718632,0.348832522074
2628113,1,1,0.0485145703462,1.27326083347,-0.331128294703,-1.87335261469,-3.86313445191
2628114,1,0,0.0485145703462,1.27326083347,-0.331128294703,-0.530292798115,-0.771082209965
2628115,1,1,0.473719898486,1.35552870478,-0.331128294703,-1.87335261469,-3.86313445191
2628116,1,0,0.473719898486,1.35552870478,-0.331128294703,-1.87335261469,-0.739850495531
2628117,1,1,-0.0958461733925,1.24416387732,-0.331128294703,-1.87335261469,-3.86313445191
2628118,1,0,-0.0958461733925,1.24416387732,-0.331128294703,0.626031137393,0.494382305461
2628119,1,1,1.67930278196,1.56469439237,-0.331128294703,-1.87335261469,-3.86313445191
2628120,1,0,1.67930278196,1.56469439237,-0.331128294703,-1.87335261469,0.0655494648344
2628121,1,1,1.53377832557,1.54112084869,-0.331128294703,-1.87335261469,-3.86313445191
2628122,1,0,1.53377832557,1.54112084869,-0.331128294703,1.97409177723,2.33247711476
2628153,1,1,0.386206563535,1.33899862328,-0.331128294703,-1.87335261469,-3.86313445191
2628154,1,0,0.386206563535,1.33899862328,-0.331128294703,1.37799999933,1.51315255379
2628155,1,1,0.0228515299125,1.26813320535,-0.331128294703,-1.87335261469,-3.86313445191
2628156,1,0,0.0228515299125,1.26813320535,-0.331128294703,-1.87335261469,-1.02628441076
2628159,1,1,-1.50980500038,0.921419073612,-0.331128294703,-1.87335261469,-3.86313445191
2628160,1,0,-1.50980500038,0.921419073612,-0.331128294703,-0.875452027738,-1.6253300676
2628220,1,1,-2.55802996441,0.623877964234,-0.331128294703,-1.87335261469,-3.86313445191
2628221,1,0,-2.55802996441,0.623877964234,-0.331128294703,-1.87335261469,-2.49794939045
2628222,1,1,-0.990505343969,1.04874490412,-0.331128294703,-1.87335261469,-3.86313445191
2628223,1,0,-0.990505343969,1.04874490412,-0.331128294703,-1.87335261469,-1.63925829919
2628224,1,1,1.80653639804,1.5849655591,-0.331128294703,-1.87335261469,-3.86313445191
2628225,1,0,1.80653639804,1.5849655591,-0.331128294703,-1.87335261469,0.153804403208
2628226,1,1,0.455459252559,1.3520961155,-0.331128294703,-1.87335261469,-3.86313445191
2628227,1,0,0.455459252559,1.3520961155,-0.331128294703,0.594471047271,0.508346947721
2628247,1,1,-0.608895633558,1.13547921493,-0.331128294703,-1.87335261469,-3.86313445191
2628248,1,0,-0.608895633558,1.13547921493,-0.331128294703,0.872775560472,0.803078540802
2628249,1,1,1.66041370194,1.56165819632,-0.331128294703,-1.87335261469,-3.86313445191
2628250,1,0,1.66041370194,1.56165819632,-0.331128294703,0.00383515128529,0.313599340607
2628252,1,1,2.41574143763,1.67790888516,-0.331128294703,-1.87335261469,-3.86313445191
2628253,1,0,2.41574143763,1.67790888516,-0.331128294703,0.221293627047,0.827465005145
2628254,1,1,0.873176737529,1.42851453032,-0.331128294703,-1.87335261469,-3.86313445191
2628255,1,0,0.873176737529,1.42851453032,-0.331128294703,0.4505929267,0.409387421794
2628256,1,1,0.815267694883,1.41817575865,-0.331128294703,-1.87335261469,-3.86313445191
2628257,1,0,0.815267694883,1.41817575865,-0.331128294703,-1.87335261469,-0.517434376266
2628258,1,1,-0.819654410301,1.08824292098,-0.331128294703,-1.87335261469,-3.86313445191
2628259,1,0,-0.819654410301,1.08824292098,-0.331128294703,0.272755866252,-0.0331777335731
2628266,1,1,0.243641344184,1.31163155051,-0.331128294703,-1.87335261469,-3.86313445191
2628267,1,0,0.243641344184,1.31163155051,-0.331128294703,-0.539159704039,-0.688318822067
2628268,1,1,2.02389880544,1.61888960668,-0.331128294703,-1.87335261469,-3.86313445191
2628269,1,0,2.02389880544,1.61888960668,-0.331128294703,-1.04589105274,0.311834266613
2628290,1,1,2.05322607465,1.62340033354,-0.331128294703,-1.87335261469,-3.86313445191
2628291,1,0,2.05322607465,1.62340033354,-0.331128294703,-1.87335261469,0.326646249159
2628292,1,1,3.69099107814,1.85323871326,-0.331128294703,-1.87335261469,-3.86313445191
2628293,1,0,3.69099107814,1.85323871326,-0.331128294703,0.238895680467,1.63753104853
2628294,1,1,1.69039714966,1.56647442995,-0.331128294703,-1.87335261469,-3.86313445191
2628295,1,0,1.69039714966,1.56647442995,-0.331128294703,-1.87335261469,0.0732207596715
2628296,1,1,-0.219131834497,1.21881712566,-0.331128294703,-1.87335261469,-3.86313445191
2628297,1,0,-0.219131834497,1.21881712566,-0.331128294703,-1.12402567435,-1.14724060911
2628298,1,1,1.47809822163,1.53198891825,-0.331128294703,-1.87335261469,-3.86313445191
2628299,1,0,1.47809822163,1.53198891825,-0.331128294703,-0.716769451534,-0.0341404720115
2628301,1,1,1.52724075749,1.5400518986,-0.331128294703,-1.87335261469,-3.86313445191
2628302,1,0,1.52724075749,1.5400518986,-0.331128294703,-0.498914256842,0.0391378640326
2628324,1,1,0.283457799695,1.31933037024,-0.331128294703,-1.87335261469,-3.86313445191
2628325,1,0,0.283457799695,1.31933037024,-0.331128294703,0.856168718341,0.825697076764
2628326,1,1,0.278644409712,1.3184019744,-0.331128294703,-1.87335261469,-3.86313445191
2628327,1,0,0.278644409712,1.3184019744,-0.331128294703,-0.340794902227,-0.538401201765
2628328,1,1,-0.0596191144015,1.25152393186,-0.331128294703,-1.87335261469,-3.86313445191
2628329,1,0,-0.0596191144015,1.25152393186,-0.331128294703,-1.87335261469,-1.07778052061
2628330,1,1,3.25361537408,1.79576251662,-0.331128294703,-1.87335261469,-3.86313445191
2628331,1,0,3.25361537408,1.79576251662,-0.331128294703,1.3180335892,1.95175009957
2628332,1,1,-0.700776656717,1.11508269085,-0.331128294703,-1.87335261469,-3.86313445191
2628333,1,0,-0.700776656717,1.11508269085,-0.331128294703,-0.100137030169,-0.528654372148
2628334,1,1,-0.38007408441,1.18501098561,-0.331128294703,-1.87335261469,-3.86313445191
2628335,1,0,-0.38007408441,1.18501098561,-0.331128294703,-0.466807442384,-0.881832592359
2628336,1,1,-0.989550605782,1.04896874068,-0.331128294703,-1.87335261469,-3.86313445191
2628337,1,0,-0.989550605782,1.04896874068,-0.331128294703,-1.87335261469,-1.6387014357
2628338,1,1,-0.043214440065,1.2548438407,-0.331128294703,-1.87335261469,-3.86313445191
2628339,1,0,-0.043214440065,1.2548438407,-0.331128294703,-1.87335261469,-1.06755946969
2628340,1,1,0.0225370509557,1.26807025132,-0.331128294703,-1.87335261469,-3.86313445191
2628341,1,0,0.0225370509557,1.26807025132,-0.331128294703,-0.259085876721,-0.557394071073
2628342,1,1,2.03048808924,1.61990443525,-0.331128294703,-1.87335261469,-3.86313445191
2628343,1,0,2.03048808924,1.61990443525,-0.331128294703,-0.468989329387,0.368330123787
2628344,1,1,3.20149519841,1.78873771629,-0.331128294703,-1.87335261469,-3.86313445191
2628345,1,0,3.20149519841,1.78873771629,-0.331128294703,-1.87335261469,1.16049512445
2628346,1,1,1.81982122582,1.58706425492,-0.331128294703,-1.87335261469,-3.86313445191
2628347,1,0,1.81982122582,1.58706425492,-0.331128294703,-1.87335261469,0.163054426718
2628348,1,1,0.462469651809,1.35341494086,-0.331128294703,-1.87335261469,-3.86313445191
2628349,1,0,0.462469651809,1.35341494086,-0.331128294703,0.0488363389495,-0.122208128362
2628350,1,1,2.36646647377,1.67063224113,-0.331128294703,-1.87335261469,-3.86313445191
2628351,1,0,2.36646647377,1.67063224113,-0.331128294703,0.1437242528,0.76396176833
2628352,1,1,0.250077664469,1.31287901624,-0.331128294703,-1.87335261469,-3.86313445191
2628353,1,0,0.250077664469,1.31287901624,-0.331128294703,2.27367974918,2.66603930756
2628354,1,1,3.33132729547,1.80616555616,-0.331128294703,-1.87335261469,-3.86313445191
2628355,1,0,3.33132729547,1.80616555616,-0.331128294703,-1.87335261469,1.25774858501
2628356,1,1,1.53585111496,1.5414595879,-0.331128294703,-1.87335261469,-3.86313445191
2628357,1,0,1.53585111496,1.5414595879,-0.331128294703,-1.39278552154,-0.0322410786835
2628358,1,1,1.86334779461,1.59391708747,-0.331128294703,-1.87335261469,-3.86313445191
2628359,1,0,1.86334779461,1.59391708747,-0.331128294703,-0.173285119574,0.343184326344
2628360,1,1,1.69008275172,1.56642401937,-0.331128294703,-1.87335261469,-3.86313445191
2628361,1,0,1.69008275172,1.56642401937,-0.331128294703,0.990210257166,1.17957458767
2628362,1,1,-0.217115178294,1.21923551544,-0.331128294703,-1.87335261469,-3.86313445191
2628363,1,0,-0.217115178294,1.21923551544,-0.331128294703,-0.10746091436,-0.456608006879
2628364,1,1,2.08292252837,1.62795206976,-0.331128294703,-1.87335261469,-3.86313445191
2628365,1,0,2.08292252837,1.62795206976,-0.331128294703,-0.768530774067,0.366958271969
2628366,1,1,-0.517334903564,1.15551154149,-0.331128294703,-1.87335261469,-3.86313445191
2628367,1,0,-0.517334903564,1.15551154149,-0.331128294703,-0.487951061066,-0.944859221949
2628368,1,1,0.627846407307,1.38415930152,-0.331128294703,-1.87335261469,-3.86313445191
2628369,1,0,0.627846407307,1.38415930152,-0.331128294703,-0.243905007269,-0.323621457373
2628370,1,1,2.66088103297,1.71351602845,-0.331128294703,-1.87335261469,-3.86313445191
2628371,1,0,2.66088103297,1.71351602845,-0.331128294703,-1.87335261469,0.761973399342
2628372,1,1,1.10245465104,1.46868342625,-0.331128294703,-1.87335261469,-3.86313445191
2628373,1,0,1.10245465104,1.46868342625,-0.331128294703,-1.87335261469,-0.32686125428
2628374,1,1,0.914851545832,1.43590597314,-0.331128294703,-1.87335261469,-3.86313445191
2628375,1,0,0.914851545832,1.43590597314,-0.331128294703,-0.804374873295,-0.407183509365
2628376,1,1,-1.00958209562,1.04426491223,-0.331128294703,-1.87335261469,-3.86313445191
2628377,1,0,-1.00958209562,1.04426491223,-0.331128294703,0.425660519538,0.1713042929
2628378,1,1,3.34395683388,1.80784827058,-0.331128294703,-1.87335261469,-3.86313445191
2628379,1,0,3.34395683388,1.80784827058,-0.331128294703,-1.87335261469,1.26724066279
2628380,1,1,2.24695078396,1.65281210758,-0.331128294703,-1.87335261469,-3.86313445191
2628381,1,0,2.24695078396,1.65281210758,-0.331128294703,-0.405573003947,0.52326435568
2628405,1,1,-0.366906399571,1.18780816635,-0.331128294703,-1.87335261469,-3.86313445191
2628406,1,0,-0.366906399571,1.18780816635,-0.331128294703,-0.642325035238,-1.02387783513
2628554,1,1,3.2595603643,1.79656134571,-0.331128294703,-1.87335261469,-3.86313445191
2628555,1,0,3.2595603643,1.79656134571,-0.331128294703,-0.54240108364,1.22206110003
2628567,1,1,0.294204251313,1.32140083879,-0.331128294703,-1.87335261469,-3.86313445191
2628568,1,0,0.294204251313,1.32140083879,-0.331128294703,0.598092738953,0.49356364141
2628731,1,1,0.0417058617882,1.27190228384,-0.331128294703,-1.87335261469,-3.86313445191
2628732,1,0,0.0417058617882,1.27190228384,-0.331128294703,-0.593576279942,-0.814479101669
2628733,1,1,-2.34895605322,0.688274374983,-0.331128294703,-1.87335261469,-3.86313445191
2628734,1,0,-2.34895605322,0.688274374983,-0.331128294703,-0.792573567219,-1.678049677
2628735,1,1,2.4409152396,1.68161075793,-0.331128294703,-1.87335261469,-3.86313445191
2628736,1,0,2.4409152396,1.68161075793,-0.331128294703,-1.87335261469,0.602830268936
2628737,1,1,0.430082242358,1.3473113291,-0.331128294703,-1.87335261469,-3.86313445191
2628738,1,0,0.430082242358,1.3473113291,-0.331128294703,-0.88175005764,-0.71786454204
2628739,1,1,1.21945393782,1.48872552509,-0.331128294703,-1.87335261469,-3.86313445191
2628740,1,0,1.21945393782,1.48872552509,-0.331128294703,-0.730190634347,-0.202660159508
2628741,1,1,-0.102672260065,1.24277263034,-0.331128294703,-1.87335261469,-3.86313445191
2628742,1,0,-0.102672260065,1.24277263034,-0.331128294703,-1.87335261469,-1.1045522649
2628743,1,1,1.81712182539,1.58663808287,-0.331128294703,-1.87335261469,-3.86313445191
2628744,1,0,1.81712182539,1.58663808287,-0.331128294703,-1.87335261469,0.161174339558
2628745,1,1,1.39642036783,1.51847829119,-0.331128294703,-1.87335261469,-3.86313445191
2628746,1,0,1.39642036783,1.51847829119,-0.331128294703,-1.87335261469,-0.128476417801
2628747,1,1,-0.038416868585,1.25581323643,-0.331128294703,-1.87335261469,-3.86313445191
